id,rawName,website,sourceType,sourceName,sourceUrl,description,homepageText,careersText,lastActivityDate,country,estimatedSize,stageHint,agentConfidence,expectedCategory,expectedTrashReason
raw_0575,MarketlyParked,https://marketlyparked.com,funding_news,Venture Update Feed,https://example-funding-digest.com/startups/marketlyparked-575,MarketlyParked is an old startup listing from a previous event.,Parked domain. Buy this domain today.,,2021-04-19,US,1-10,Unknown,94,dead_or_stale,Dead/stale/parked company
raw_0576,RevOpsFlow,https://revopsflow.ai,careers_page,ATS Job Board Extraction,https://jobs.example-ats.com/revopsflow-576,"RevOpsFlow is a B2B SaaS company building software for sales, revenue, and operations teams.","RevOpsFlow is a B2B SaaS platform helping revenue teams improve pipeline visibility, forecast accuracy, and sales execution. Request a demo from our sales team.","Open roles: Head of Sales, Account Executive, Revenue Operations Manager, and SDR.",2026-02-20,US,201-500,Series B,68,qualified_candidate,
raw_0577,CloseHub,https://closehub.io,funding_news,Startup Funding Digest,https://example-funding-digest.com/startups/closehub-577,"CloseHub is a B2B SaaS company building software for sales, revenue, and operations teams.","CloseHub helps growing B2B companies automate sales workflows, manage pipeline, and create qualified opportunities for account executives.",,2026-03-22,US,201-500,Series A,89,qualified_candidate,
raw_0578,CloseHub AI,https://closehub.io,startup_directory,EarlySaaS Directory,https://example-startup-directory.com/company/closehub-578,"CloseHub is a B2B SaaS company building software for sales, revenue, and operations teams.","CloseHub helps growing B2B companies automate sales workflows, manage pipeline, and create qualified opportunities for account executives.",,2026-03-22,US,201-500,Series A,84,qualified_candidate,
raw_0579,DealVista,https://dealvista.co,accelerator,SeedLaunch Accelerator Batch,https://example-seedlaunch.com/batch/dealvista-579,"DealVista is a B2B SaaS company building software for sales, revenue, and operations teams.","DealVista helps growing B2B companies automate sales workflows, manage pipeline, and create qualified opportunities for account executives.","Hiring: VP Sales, Account Executive, Partnerships Manager, and Revenue Operations Analyst.",2026-03-12,Singapore,201-500,Series A,94,qualified_candidate,
raw_0580,RevOpsNexus,https://revopsnexus.io,startup_directory,Startup Signal Directory,https://example-startup-directory.com/company/revopsnexus-580,"RevOpsNexus is a B2B SaaS company building software for sales, revenue, and operations teams.","RevOpsNexus helps growing B2B companies automate sales workflows, manage pipeline, and create qualified opportunities for account executives.",We are hiring Sales Development Representatives and Account Executives to expand our GTM motion.,2026-06-12,Singapore,51-200,Series B,84,qualified_candidate,
raw_0581,SignallyClosed,https://signallyclosed.com,conference,SaaS Growth Summit Exhibitors,https://example-saas-growth-summit.com/exhibitors/signallyclosed-581,SignallyClosed is an old startup listing from a previous event.,This website is no longer available.,,2019-11-12,Germany,1-10,Unknown,73,dead_or_stale,Dead/stale/parked company
raw_0582,ForecastVista,https://forecastvista.io,careers_page,ATS Job Board Extraction,https://jobs.example-ats.com/forecastvista-582,"ForecastVista is a B2B SaaS company building software for sales, revenue, and operations teams.","ForecastVista helps growing B2B companies automate sales workflows, manage pipeline, and create qualified opportunities for account executives.","Open roles: Sales Development Representative, Account Executive, and RevOps Manager.",2026-04-09,UK,11-50,Unknown,84,qualified_candidate,
raw_0583,ForecastVista AI,https://www.forecastvista.io,careers_page,Revenue Hiring Monitor,https://jobs.example-ats.com/forecastvista-583,"ForecastVista is a B2B SaaS company building software for sales, revenue, and operations teams.","ForecastVista helps growing B2B companies automate sales workflows, manage pipeline, and create qualified opportunities for account executives.","Open roles: Sales Development Representative, Account Executive, and RevOps Manager.",2026-04-09,UK,11-50,Unknown,62,qualified_candidate,
raw_0584,ForecastVista Inc.,https://forecastvista.io/,careers_page,ATS Job Board Extraction,https://jobs.example-ats.com/forecastvista-584,"ForecastVista is a B2B SaaS company building software for sales, revenue, and operations teams.","ForecastVista helps growing B2B companies automate sales workflows, manage pipeline, and create qualified opportunities for account executives.","Open roles: Sales Development Representative, Account Executive, and RevOps Manager.",2026-04-09,UK,11-50,Unknown,68,qualified_candidate,
raw_0585,DemoGrid,https://demogrid.ai,conference,AI SaaS Week Exhibitor Index,https://example-saas-growth-summit.com/exhibitors/demogrid-585,"DemoGrid is a B2B SaaS company building software for sales, revenue, and operations teams.","DemoGrid is cloud software for business teams that need better go-to-market visibility, sales automation, and customer acquisition workflows.",,2026-06-14,Australia,201-500,Unknown,78,qualified_candidate,
raw_0586,DemoGrid AI,https://demogrid.ai,accelerator,SeedLaunch Accelerator Batch,https://example-seedlaunch.com/batch/demogrid-586,"DemoGrid is a B2B SaaS company building software for sales, revenue, and operations teams.","DemoGrid is cloud software for business teams that need better go-to-market visibility, sales automation, and customer acquisition workflows.",,2026-06-14,Australia,201-500,Unknown,89,qualified_candidate,
raw_0587,LedgerPilotLegacy,https://ledgerpilotlegacy.com,startup_directory,B2B Tools Index,https://example-startup-directory.com/company/ledgerpilotlegacy-587,LedgerPilotLegacy is an old startup listing from a previous event.,This domain is for sale.,,2021-12-11,US,11-50,Unknown,94,dead_or_stale,Dead/stale/parked company
raw_0588,OutboundOSStudio,https://outboundosstudio.com,careers_page,Public Career Page Scan,https://jobs.example-ats.com/outboundosstudio-588,OutboundOSStudio is a creative design and marketing services agency.,"OutboundOSStudio is a creative agency offering branding, web design, landing pages, content, and visual identity services for startups.",,2026-04-14,India,1-10,Bootstrapped,73,agency_or_service_provider,Not ICP: agency/service provider
raw_0589,CloudWorks,https://cloudworks.dev,conference,AI SaaS Week Exhibitor Index,https://example-saas-growth-summit.com/exhibitors/cloudworks-589,"CloudWorks is a B2B SaaS company building software for sales, revenue, and operations teams.","CloudWorks is a B2B SaaS platform helping revenue teams improve pipeline visibility, forecast accuracy, and sales execution. Request a demo from our sales team.",,2026-03-20,UK,11-50,Series B,89,qualified_candidate,
raw_0590,MeetingDockGames,https://meetingdockgames.com,conference,B2B Revenue Conference Booth Directory,https://example-saas-growth-summit.com/exhibitors/meetingdockgames-590,"MeetingDockGames is a consumer or local business, not a B2B SaaS buyer.","MeetingDockGames is a consumer-focused local business providing lifestyle services, bookings, and retail experiences.",,2026-03-28,India,11-50,Unknown,73,irrelevant_business,Not ICP: irrelevant business
raw_0591,BuyerEngine,https://buyerengine.ai,conference,GTM Leaders Expo Sponsor List,https://example-saas-growth-summit.com/exhibitors/buyerengine-591,"BuyerEngine is a B2B SaaS company building software for sales, revenue, and operations teams.","BuyerEngine is cloud software for business teams that need better go-to-market visibility, sales automation, and customer acquisition workflows.",,2026-03-24,Netherlands,51-200,Unknown,78,qualified_candidate,
raw_0592,BuyerEngine AI,https://buyerengine.ai,conference,GTM Leaders Expo Sponsor List,https://example-saas-growth-summit.com/exhibitors/buyerengine-592,"BuyerEngine is a B2B SaaS company building software for sales, revenue, and operations teams.","BuyerEngine is cloud software for business teams that need better go-to-market visibility, sales automation, and customer acquisition workflows.",,2026-03-24,Netherlands,51-200,Unknown,73,qualified_candidate,
raw_0593,SalesEngine,,startup_directory,Cloud Software Landscape,https://example-startup-directory.com/company/salesengine-593,"SalesEngine appears in a startup source, but there is limited evidence about current business model or activity.",Early-stage company building workflow tools. More evidence needed.,,,India,Unknown,Unknown,58,needs_review,Needs review: weak evidence
raw_0594,LeadPath,https://leadpath.com,accelerator,Northstar SaaS Demo Day,https://example-seedlaunch.com/batch/leadpath-594,"LeadPath is a B2B SaaS company building software for sales, revenue, and operations teams.","LeadPath gives sales and RevOps teams a workflow automation dashboard for GTM execution, pipeline management, and revenue operations.","We are growing our go-to-market team and hiring SDRs, BDRs, and sales leadership.",2026-03-12,US,11-50,Series B,89,qualified_candidate,
raw_0595,MarketStack,https://marketstack.dev,careers_page,Revenue Hiring Monitor,https://jobs.example-ats.com/marketstack-595,"MarketStack is a B2B SaaS company building software for sales, revenue, and operations teams.","MarketStack helps growing B2B companies automate sales workflows, manage pipeline, and create qualified opportunities for account executives.","Open roles: Head of Sales, Account Executive, Revenue Operations Manager, and SDR.",2026-05-19,US,11-50,Series B,73,qualified_candidate,
raw_0596,MarketStack AI,https://marketstack.dev,accelerator,SeedLaunch Accelerator Batch,https://example-seedlaunch.com/batch/marketstack-596,"MarketStack is a B2B SaaS company building software for sales, revenue, and operations teams.","MarketStack helps growing B2B companies automate sales workflows, manage pipeline, and create qualified opportunities for account executives.","Open roles: Head of Sales, Account Executive, Revenue Operations Manager, and SDR.",2026-05-19,US,11-50,Series B,89,qualified_candidate,
raw_0597,AccountLayer,https://accountlayer.ai,careers_page,Revenue Hiring Monitor,https://jobs.example-ats.com/accountlayer-597,"AccountLayer is a B2B SaaS company building software for sales, revenue, and operations teams.","AccountLayer gives sales and RevOps teams a workflow automation dashboard for GTM execution, pipeline management, and revenue operations.","We are growing our go-to-market team and hiring SDRs, BDRs, and sales leadership.",2026-04-19,Canada,201-500,Series A,89,qualified_candidate,
raw_0598,AccountLayer AI,https://www.accountlayer.ai,conference,SaaS Growth Summit Exhibitors,https://example-saas-growth-summit.com/exhibitors/accountlayer-598,"AccountLayer is a B2B SaaS company building software for sales, revenue, and operations teams.","AccountLayer gives sales and RevOps teams a workflow automation dashboard for GTM execution, pipeline management, and revenue operations.","We are growing our go-to-market team and hiring SDRs, BDRs, and sales leadership.",2026-04-19,Canada,201-500,Series A,68,qualified_candidate,
